"Location","year","forst_ha_buff100","forst_ha_buff200","forst_ha_buff20","forst_ha_buff300","forst_ha_buff50","diff_ha_forst_20k_1yr","diff_ha_forst_20k_2yr","diff_ha_forst_20k_3yr","diff_ha_forst_20k_4yr","diff_ha_forst_20k_5yr","diff_ha_forst_50k_1yr","diff_ha_forst_50k_2yr","diff_ha_forst_50k_3yr","diff_ha_forst_50k_4yr","diff_ha_forst_50k_5yr","diff_ha_forst_100k_1yr","diff_ha_forst_100k_2yr","diff_ha_forst_100k_3yr","diff_ha_forst_100k_4yr","diff_ha_forst_100k_5yr","diff_ha_forst_200k_1yr","diff_ha_forst_200k_2yr","diff_ha_forst_200k_3yr","diff_ha_forst_200k_4yr","diff_ha_forst_200k_5yr","diff_ha_forst_300k_1yr","diff_ha_forst_300k_2yr","diff_ha_forst_300k_3yr","diff_ha_forst_300k_4yr","diff_ha_forst_300k_5yr","yrfac","spillprd","spillyr"
"Bikoro",2002,678179.883768217,4117862.66231565,16413206.9651272,66496050.5126294,147583625.638734,2564.54577899352,20516.3662316948,-7864.60705541819,-24733.6192903332,-37328.38856031,49011.3193311691,379723.745003581,616060.886011034,568759.263865709,491309.981341094,512.909155793954,3248.4246533456,740.8687805878,-113.979812394246,-113.979812394246,-284.949530998711,4787.15212071268,284.949530989397,-7408.68780587101,-8719.45564844878,38069.2573409751,93805.3856035694,27982.0439437181,12252.8298327774,-17153.9617659375,"2002","Bikoro_2002","N"
"Bikoro",2003,677723.964518623,4117520.72287846,16407906.9038507,66489268.7137917,147594453.720913,-5300.06127649918,-2735.51549750566,15216.3049551956,-13164.6683319174,-30033.6805668324,10828.0821780562,59839.4015092254,390551.827181637,626888.96818909,579587.346043766,-455.919249593979,56.9899061999749,2792.50540375162,284.949530993821,-569.899061988224,-341.939437194262,-626.888968192972,4445.21268351842,-56.9899062048644,-7750.62724306528,-6781.79883776605,31287.4585032091,87023.5867658034,21200.245105952,5471.03099501133,"2003","Bikoro_2003","N"
"Bikoro",2004,671626.044555332,4104982.94351467,16374852.7582553,66442821.9402396,147676405.206026,-33054.1455954704,-38354.2068719696,-35789.6610929761,-17837.8406402748,-46218.8139273878,81951.4851138592,92779.5672919154,141790.886623085,472503.312295496,708840.45330295,-6097.91996329103,-6553.83921288501,-6040.93005709106,-3305.41455953941,-5812.97043229721,-12537.7793637821,-12879.7188009764,-13164.6683319751,-8092.56668026373,-12594.769269987,-46446.7735520899,-53228.572389856,-15159.3150488809,40576.8132137135,-25246.5284461379,"2004","Bikoro_2004","N"
"Bikoro",2005,671170.125305738,4104128.09492169,16370749.4850089,66428574.4636898,147645345.707148,-4103.27324637026,-37157.4188418407,-42457.4801183399,-39892.9343393464,-21941.1138866451,-31059.4988785088,50891.9862353504,61720.0684134066,110731.387744576,441443.813416988,-455.919249593979,-6553.83921288501,-7009.75846247899,-6496.84930668504,-3761.33380913339,-854.84859298449,-13392.6279567666,-13734.5673939609,-14019.5169249596,-8947.41527324822,-14247.4765497297,-60694.2501018196,-67476.0489395857,-29406.7915986106,26329.3366639838,"2005","Bikoro_2005","N"
"Bikoro",2006,669631.397838364,4102361.40782952,16368355.9089486,66414099.0275152,147591034.32654,-2393.57606029324,-6496.8493066635,-39550.9949021339,-44851.0561786331,-42286.5103996396,-54311.3806074858,-85370.8794859946,-3419.3943721354,7408.68780592084,56420.00713709,-1538.72746737453,-1994.64671696851,-8092.56668025954,-8548.48592985352,-8035.57677405956,-1766.68709216872,-2621.53568515321,-15159.3150489354,-15501.2544861296,-15786.2040171283,-14475.4361746013,-28722.912724331,-75169.686276421,-81951.485114187,-43882.2277732119,"2006","Bikoro_2006","N"
"Bikoro",2007,669802.367556964,4105837.79210766,16373371.0206941,66422647.5134451,147626710.007821,5015.11174547672,2621.53568518348,-1481.73756118678,-34535.8831566572,-39835.9444331564,35675.6812806726,-18635.6993268132,-49695.198205322,32256.2869085371,43084.3690865934,170.969718599925,-1367.7577487746,-1823.67699836858,-7921.59696165961,-8377.51621125359,3476.38427814329,1709.69718597457,854.848592990078,-11682.9307707921,-12024.8702079863,8548.48592983931,-5926.950244762,-20174.4267944917,-66621.2003465816,-73402.9991843477,"2007","Bikoro_2007","N"
"Bikoro",2008,669973.337275558,4110226.01488498,16385623.8505269,66408627.9965201,147581346.042487,12252.8298328072,17267.9415782839,14874.3655179907,10771.0922716204,-22283.05332385,-45363.9653342366,-9688.28405356407,-63999.6646610498,-95059.1635395586,-13107.6784256995,170.969718593988,341.939437193912,-1196.78803018061,-1652.70727977459,-7750.62724306562,4388.22277731821,7864.6070554615,6097.91996329278,5243.07137030829,-7294.70799347386,-14019.5169249624,-5471.03099512309,-19946.4671697244,-34193.9437194541,-80640.717271544,"2008","Bikoro_2008","N"
"Bikoro",2009,668719.559339184,4106293.71135725,16379297.9709388,66388396.5798195,147550799.452764,-6325.87958806194,5926.95024474524,10942.061990222,8548.48592992872,4445.21268355846,-30546.5897224844,-75910.555056721,-40234.8737760484,-94546.2543835342,-125605.753262043,-1253.7779363736,-1082.80821777962,-911.838499179692,-2450.56596655422,-2906.4852161482,-3932.30352773052,455.919249587692,3932.30352773098,2165.61643556226,1310.76784257777,-20231.416700609,-34250.9336255714,-25702.4476957321,-40177.8838703334,-54425.3604200631,"2009","Bikoro_2009","N"
"Bikoro",2010,667807.720839996,4104128.09492169,16373769.9500375,66310548.3679517,147438244.388021,-5528.02090134099,-11853.9004894029,398.929343404248,5414.04108888097,3020.46502858773,-112555.064743489,-143101.654465973,-188465.61980021,-152789.938519537,-207101.319127023,-911.838499187841,-2165.61643556145,-1994.64671696746,-1823.67699836753,-3362.40446574206,-2165.61643555807,-6097.91996328859,-1709.69718597038,1766.68709217291,4.19095158576965e-09,-77848.2118678242,-98079.6285684332,-112099.145493396,-103550.659563556,-118026.095738158,"2010","Bikoro_2010","N"
"Bikoro",2011,666952.872247008,4097859.2052398,16363910.6962651,66261594.0385267,147298220.18849,-9859.2537724413,-15387.2746737823,-21713.1542618442,-9460.32442903705,-4445.21268356033,-140024.199530482,-252579.264273971,-283125.853996456,-328489.819330692,-292814.13805002,-854.848592987983,-1766.68709217582,-3020.46502854943,-2849.49530995544,-2678.52559135552,-6268.889681892,-8434.50611745007,-12366.8096451806,-7978.58686786238,-4502.20258971909,-48954.3294249997,-126802.541292824,-147033.957993433,-161053.474918395,-152504.988988556,"2011","Bikoro_2011","N"
"Bikoro",2012,666667.922716014,4096605.42730342,16362314.9788915,66237487.3082045,147121665.459085,-1595.71737356484,-11454.9711460061,-16982.9920473471,-23308.8716354091,-11056.0418026019,-176554.729404986,-316578.928935468,-429133.993678957,-459680.583401442,-505044.548735678,-284.949530994054,-1139.79812398204,-2051.63662316988,-3305.41455954348,-3134.44484094949,-1253.77793638082,-7522.66761827283,-9688.2840538309,-13620.5875815614,-9232.3648042432,-24106.7303221524,-73061.059747152,-150909.271614976,-171140.688315585,-185160.205240548,"2012","Bikoro_2012","N"
"Bikoro",2013,667750.730933796,4098030.17495839,16350973.9875579,66206085.8698888,147057950.743955,-11340.9913335498,-12936.7087071147,-22795.962479556,-28323.983380897,-34649.8629689589,-63714.7151302397,-240269.444535226,-380293.644065708,-492848.708809197,-523395.298531681,1082.80821778195,797.858686787891,-56.9899062000914,-968.828405387932,-2222.60634176154,1424.7476549698,170.969718588982,-6097.91996330302,-8263.53639886109,-12195.8399265916,-31401.438315697,-55508.1686378494,-104462.498062849,-182310.709930673,-202542.126631282,"2013","Bikoro_2013","N"
"Bikoro",2014,669574.407932168,4102019.46839233,16324872.6105187,66087090.9457453,146865666.800439,-26101.3770392165,-37442.3683727663,-39038.0857463311,-48897.3395187724,-54425.3604201134,-192283.943515718,-255998.658645958,-432553.388050944,-572577.587581426,-685132.652324915,1823.67699837149,2906.48521615344,2621.53568515938,1766.6870921714,854.848592983559,3989.29343394097,5414.04108891077,4160.26315252995,-2108.62652936205,-4274.24296492012,-118994.924143478,-150396.362459175,-174503.092781328,-223457.422206327,-301305.634074152,"2014","Bikoro_2014","N"
"Bikoro",2015,669574.407932168,4102019.46839233,16324758.6307063,66086919.9760267,146865381.850908,-113.979812398553,-26215.356851615,-37556.3481851649,-39152.0655587297,-49011.319331171,-284.949530959129,-192568.893046677,-256283.608176917,-432838.337581903,-572862.537112385,0,1823.67699837149,2906.48521615344,2621.53568515938,1766.6870921714,0,3989.29343394097,5414.04108891077,4160.26315252995,-2108.62652936205,-170.96971860528,-119165.893862084,-150567.332177781,-174674.062499933,-223628.391924933,"2015","Bikoro_2015","N"
"Bikoro",2016,659601.174347339,4071301.90895106,16227647.8305432,65908313.609999,146713788.700419,-97110.8001630977,-97224.7799754962,-123326.157014713,-134667.148348263,-136262.865721827,-151593.150489211,-151878.10002017,-344162.043535888,-407876.758666128,-584431.488071114,-9973.23358482844,-9973.23358482844,-8149.55658645695,-7066.748368675,-7351.69789966906,-30717.5594412726,-30717.5594412726,-26728.2660073317,-25303.5183523619,-26557.2962887427,-178606.36602772,-178777.335746326,-297772.259889804,-329173.698205501,-353280.428527653,"2016","Bikoro_2016","N"
"Bikoro",2017,657093.618474583,4066172.81739315,16208157.2826231,65852292.5322054,146666259.118649,-19490.5479200874,-116601.348083185,-116715.327895584,-142816.7049348,-154157.69626835,-47529.5817702711,-199122.732259482,-199407.681790441,-391691.625306159,-455406.340436399,-2507.55587275652,-12480.789457585,-12480.789457585,-10657.1124592135,-9574.30424143153,-5129.09155790927,-35846.6509991819,-35846.6509991819,-31857.3575652409,-30432.6099102711,-56021.0777936354,-234627.443821356,-234798.413539961,-353793.337683439,-385194.775999136,"2017","Bikoro_2017","S"
"Bikoro",2018,649513.960950114,4041667.15772758,16142219.9611509,65747773.0442363,146539570.557169,-65937.321472235,-85427.8693923224,-182538.66955542,-182652.649367819,-208754.026407035,-126688.561479956,-174218.143250227,-325811.293739438,-326096.243270397,-518380.186786115,-7579.65752446838,-10087.2133972249,-20060.4469820533,-20060.4469820533,-18236.7699836819,-24505.6596655706,-29634.7512234799,-60352.3106647525,-60352.3106647525,-56363.0172308115,-104519.487969041,-160540.565762676,-339146.931790397,-339317.901509002,-458312.82565248,"2018","Bikoro_2018","N"
"Bikoro",2019,648488.142638532,4032548.77273573,16110020.6641485,65703320.9174012,146447531.858658,-32199.2970023882,-98136.6184746232,-117627.166394711,-214737.966557808,-214851.946370207,-92038.6985113323,-218727.259991288,-266256.841761559,-417849.99225077,-418134.941781729,-1025.81831158209,-8605.47583605046,-11113.031708807,-21086.2652936354,-21086.2652936354,-9118.38499184512,-33624.0446574157,-38753.136215325,-69470.6956565976,-69470.6956565976,-44452.1268351302,-148971.614804171,-204992.692597806,-383599.058625527,-383770.028344132,"2019","Bikoro_2019","N"
"Bikoro",2020,648488.142638532,4031181.01498695,16104492.6432472,65691865.9462552,146442915.676255,-5528.02090135217,-37727.3179037403,-103664.639375975,-123155.187296063,-220265.98745916,-4616.18240252137,-96654.8809138536,-223343.44239381,-270873.024164081,-422466.174653292,0,-1025.81831158209,-8605.47583605046,-11113.031708807,-21086.2652936354,-1367.75774877844,-10486.1427406236,-34991.8024061942,-40120.8939641034,-70838.4534053761,-11454.9711460397,-55907.0979811698,-160426.585950211,-216447.663743846,-395054.029771566,"2020","Bikoro_2020","N"
"Bikoro",2021,647804.263764144,4027875.60042741,16086084.9035449,65561416.0509657,146187828.856109,-18407.7397022955,-23935.7606036477,-56135.0576060358,-122072.379078271,-141562.926998358,-255086.820146471,-259703.002548993,-351741.701060325,-478430.262540281,-525959.844310552,-683.878874388523,-683.878874388523,-1709.69718597061,-9289.35471043899,-11796.9105831955,-3305.41455954034,-4673.17230831878,-13791.5573001639,-38297.2169657345,-43426.3085236438,-130449.895289488,-141904.866435528,-186356.993270658,-290876.481239699,-346897.559033334,"2021","Bikoro_2021","N"
"Bikoro",2022,648260.183013736,4017560.4274054,16055082.3945727,65465502.0388327,146022330.168507,-31002.5089722015,-49410.248674497,-54938.2695758492,-87137.5665782373,-153074.888050472,-165498.687602133,-420585.507748604,-425201.690151125,-517240.388662457,-643928.950142413,455.919249592116,-227.959624796407,-227.959624796407,-1253.77793637849,-8833.43546084687,-10315.1730220192,-13620.5875815596,-14988.345330338,-24106.7303221831,-48612.3899877537,-95914.0121330246,-226363.907422513,-237818.878568552,-282271.005403683,-386790.493372723,"2022","Bikoro_2022","N"
"Boende",1992,727875.081973755,4505280.04465652,17961793.6862729,70349935.9294313,152987693.494056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","Boende_1992","N"
"Boende",1993,727875.081973755,4505280.04465652,17961793.6862729,70349878.939525,152987579.514244,0,NA,NA,NA,NA,-113.979812353849,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-56.989906206727,NA,NA,NA,NA,"1993","Boende_1993","N"
"Boende",1994,727875.081973755,4505280.04465652,17961793.6862729,70349878.939525,152987579.514244,0,0,NA,NA,NA,0,-113.979812353849,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,-56.989906206727,NA,NA,NA,"1994","Boende_1994","N"
"Boende",1995,727875.081973755,4505280.04465652,17961793.6862729,70371649.0836931,153050040.451437,0,0,0,NA,NA,62460.9371938705,62460.9371938705,62346.9573815167,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,21770.144168064,21770.144168064,21713.1542618573,NA,NA,"1995","Boende_1995","N"
"Boende",1996,727875.081973755,4505280.04465652,17961793.6862729,70369312.4975389,153040865.076539,0,0,0,0,NA,-9175.37489816546,53285.5622957051,53285.5622957051,53171.5824833512,NA,0,0,0,0,NA,0,0,0,0,NA,-2336.58615420759,19433.5580138564,19433.5580138564,19376.5681076497,NA,"1996","Boende_1996","N"
"Boende",1997,727875.081973755,4505280.04465652,17962477.5651473,70344065.9690927,152966778.19848,683.878874387592,683.878874387592,683.878874387592,683.878874387592,683.878874387592,-74086.8780588508,-83262.2529570162,-20801.3157631457,-20801.3157631457,-20915.2955754995,0,0,0,0,0,0,0,0,0,0,-25246.5284462571,-27583.1146004647,-5812.9704324007,-5812.9704324007,-5869.96033860743,"1997","Boende_1997","N"
"Boende",1998,727875.081973755,4505280.04465652,17961451.7468357,70275906.0412787,152774209.305434,-1025.8183116056,-341.93943721801,-341.93943721801,-341.93943721801,-341.93943721801,-192568.893046021,-266655.771104872,-275831.146003038,-213370.208809167,-213370.208809167,0,0,0,0,0,0,0,0,0,0,-68159.9278139323,-93406.4562601894,-95743.042414397,-73972.898246333,-73972.898246333,"1998","Boende_1998","N"
"Boende",1999,727362.172817961,4502772.48878376,17940080.5320111,70126193.5576939,152480825.268322,-21371.2148246393,-22397.0331362449,-21713.1542618573,-21713.1542618573,-21713.1542618573,-293384.037112623,-485952.930158645,-560039.808217496,-569215.183115661,-506754.245921791,-512.90915579407,-512.90915579407,-512.90915579407,-512.90915579407,-512.90915579407,-2507.55587275792,-2507.55587275792,-2507.55587275792,-2507.55587275792,-2507.55587275792,-149712.483584806,-217872.411398739,-243118.939844996,-245455.525999203,-223685.381831139,"1999","Boende_1999","N"
"Boende",2000,727362.172817961,4499182.12469322,17931873.9855185,69954881.8996597,152116431.808085,-8206.5464926213,-29577.7613172606,-30603.5796288662,-29919.7007544786,-29919.7007544786,-364393.460236728,-657777.497349352,-850346.390395373,-924433.268454224,-933608.643352389,0,-512.90915579407,-512.90915579407,-512.90915579407,-512.90915579407,-3590.36409054138,-6097.9199632993,-6097.9199632993,-6097.9199632993,-6097.9199632993,-171311.65803425,-321024.141619056,-389184.069432989,-414430.597879246,-416767.184033453,"2000","Boende_2000","N"
"Boende",2001,726564.314131175,4496674.56882047,17924009.378463,69861532.4333057,152006327.309309,-7864.60705548152,-16071.1535481028,-37442.3683727421,-38468.1866843477,-37784.3078099601,-110104.498776138,-474497.959012866,-767881.99612549,-960450.889171511,-1034537.76723036,-797.858686786494,-797.858686786494,-1310.76784258056,-1310.76784258056,-1310.76784258056,-2507.55587275047,-6097.91996329185,-8605.47583604977,-8605.47583604977,-8605.47583604977,-93349.4663539231,-264661.124388173,-414373.60797298,-482533.535786912,-507780.064233169,"2001","Boende_2001","N"
"Boende",2002,726564.314131175,4495876.71013368,17922470.6509956,69805853.2949493,151944892.190427,-1538.72746739537,-9403.33452287689,-17609.8810154982,-38981.0958401375,-40006.9141517431,-61435.1188823283,-171539.617658466,-535933.077895194,-829317.115007818,-1021886.00805384,0,-797.858686786494,-797.858686786494,-1310.76784258056,-1310.76784258056,-797.858686788008,-3305.41455953848,-6895.77865007985,-9403.33452283777,-9403.33452283777,-55679.1383564472,-149028.60471037,-320340.26274462,-470052.746329427,-538212.674143359,"2002","Boende_2002","N"
"Boende",2003,726108.394881581,4495420.79088409,17914492.0641278,69786020.8075921,151898844.346217,-7978.5868678242,-9517.31433521956,-17381.9213907011,-25588.4678833224,-46959.6827079616,-46047.844209075,-107482.963091403,-217587.461867541,-581980.922104269,-875364.959216893,-455.919249594095,-455.919249594095,-1253.77793638059,-1253.77793638059,-1766.68709217466,-455.91924959328,-1253.77793638129,-3761.33380913176,-7351.69789967313,-9859.25377243105,-19832.487357229,-75511.6257136762,-168861.092067599,-340172.750101849,-489885.233686656,"2003","Boende_2003","N"
"Boende",2004,726108.394881581,4495420.79088409,17913637.2155348,69719798.5365888,151725310.081841,-854.848592996597,-8833.43546082079,-10372.1629282162,-18236.7699836977,-26443.316476319,-173534.264376014,-219582.108585089,-281017.227467418,-391121.726243556,-755515.186480284,0,-455.919249594095,-455.919249594095,-1253.77793638059,-1253.77793638059,0,-455.91924959328,-1253.77793638129,-3761.33380913176,-7351.69789967313,-66222.271003291,-86054.75836052,-141733.896716967,-235083.36307089,-406395.02110514,"2004","Boende_2004","N"
"Boende",2005,726108.394881581,4495591.76060269,17917227.5796253,69737864.3368538,151724740.182779,3590.36409053952,2735.51549754292,-5243.07137028128,-6781.79883767664,-14646.4058931582,-569.899062097073,-174104.163438112,-220152.007647187,-281587.126529515,-391691.625305653,0,0,-455.919249594095,-455.919249594095,-1253.77793638059,170.969718598761,170.969718598761,-284.94953099452,-1082.80821778253,-3590.364090533,18065.8002650589,-48156.4707382321,-67988.9580954611,-123668.096451908,-217017.562805831,"2005","Boende_2005","N"
"Boende",2006,726108.394881581,4495591.76060269,17917056.6099067,69743449.3476614,151721092.828782,-170.969718597829,3419.39437194169,2564.54577894509,-5414.04108887911,-6952.76855627447,-3647.35399693251,-4217.25305902958,-177751.517435044,-223799.361644119,-285234.480526447,0,0,0,-455.919249594095,-455.919249594095,0,170.969718598761,170.969718598761,-284.94953099452,-1082.80821778253,5585.01080752909,23650.811072588,-42571.459930703,-62403.947287932,-118083.085644379,"2006","Boende_2006","N"
"Boende",2007,726108.394881581,4495990.68994609,17917626.5089687,69763794.7441744,151738588.729986,569.899062000215,398.929343402386,3989.2934339419,3134.4448409453,-4844.14202687889,17495.9012034833,13848.5472065508,13278.6481444538,-160255.616231561,-206303.460440636,0,0,0,0,-455.919249594095,398.929343394935,398.929343394935,569.899061993696,569.899061993696,113.979812400416,20345.3965130448,25930.4073205739,43996.2075856328,-22226.0634176582,-42058.5507748872,"2007","Boende_2007","N"
"Boende",2008,726108.394881581,4496617.57891427,17922014.731746,69761971.0671761,151716818.585818,4388.22277728096,4958.12183928117,4787.15212068334,8377.51621122286,7522.66761822626,-21770.1441677809,-4274.24296429753,-7921.59696123004,-8491.49602332711,-182025.760399342,0,0,0,0,0,626.888968187384,1025.81831158232,1025.81831158232,1196.78803018108,1196.78803018108,-1823.67699831724,18521.7195147276,24106.7303222567,42172.5305873156,-24049.7404159755,"2008","Boende_2008","N"
"Boende",2009,726108.394881581,4495876.71013368,17910502.7706938,69720140.476026,151640224.151886,-11511.9610521682,-7123.7382748872,-6553.83921288699,-6724.80893148482,-3134.4448409453,-76594.4339317977,-98364.5780995786,-80868.6768960953,-84516.0308930278,-85085.9299551249,0,0,0,0,0,-740.8687805878,-113.979812400416,284.94953099452,284.94953099452,455.91924959328,-41830.591150105,-43654.2681484222,-23308.8716353774,-17723.8608278483,341.93943721056,"2009","Boende_2009","N"
"Boende",2010,726108.394881581,4495876.71013368,17910502.7706938,69695691.8062666,151560210.323583,0,-11511.9610521682,-7123.7382748872,-6553.83921288699,-6724.80893148482,-80013.8283034861,-156608.262235284,-178378.406403065,-160882.505199581,-164529.859196514,0,0,0,0,0,0,-740.8687805878,-113.979812400416,284.94953099452,284.94953099452,-24448.6697594076,-66279.2609095126,-68102.9379078299,-47757.541394785,-42172.530587256,"2010","Boende_2010","N"
"Boende",2011,726108.394881581,4494850.8918221,17909419.962476,69651353.6592438,151406622.526376,-1082.8082177937,-1082.8082177937,-12594.7692699619,-8206.54649268091,-7636.64743068069,-153587.797206402,-233601.625509888,-310196.059441686,-331966.203609467,-314470.302405983,0,0,0,0,0,-1025.81831158232,-1025.81831158232,-1766.68709217012,-1139.79812398273,-740.8687805878,-44338.1470227838,-68786.8167821914,-110617.407932296,-112441.084930614,-92095.6884175688,"2011","Boende_2011","N"
"Boende",2012,726108.394881581,4494850.8918221,17909362.9725698,69651239.6794314,151396649.292792,-56.9899061992764,-1139.79812399298,-1139.79812399298,-12651.7591761611,-8263.53639888018,-9973.23358425498,-163561.030790657,-243574.859094143,-320169.293025941,-341939.437193722,0,0,0,0,0,0,-1025.81831158232,-1025.81831158232,-1766.68709217012,-1139.79812398273,-113.979812353849,-44452.1268351376,-68900.7965945452,-110731.38774465,-112555.064742967,"2012","Boende_2012","N"
"Boende",2013,726108.394881581,4494850.8918221,17907653.2753838,69637847.0514746,151363595.147196,-1709.69718600065,-1766.68709219992,-2849.49530999362,-2849.49530999362,-14361.4563621618,-33054.145595938,-43027.379180193,-196615.176386595,-276629.004690081,-353223.438621879,0,0,0,0,0,0,0,-1025.81831158232,-1025.81831158232,-1766.68709217012,-13392.6279568374,-13506.6077691913,-57844.754791975,-82293.4245513827,-124124.015701488,"2013","Boende_2013","S"
"Boende",2014,726108.394881581,4494167.01294771,17906741.4368847,69599948.7638523,151243346.445117,-911.838499132544,-2621.53568513319,-2678.52559133247,-3761.33380912617,-3761.33380912617,-120248.702079594,-153302.847675532,-163276.081259787,-316863.878466189,-396877.706769675,0,0,0,0,0,-683.878874388523,-683.878874388523,-683.878874388523,-1709.69718597084,-1709.69718597084,-37898.2876223326,-51290.91557917,-51404.8953915238,-95743.0424143076,-120191.712173715,"2014","Boende_2014","N"
"Boende",2015,726108.394881581,4494167.01294771,17906741.4368847,69599948.7638523,151243232.465304,0,-911.838499132544,-2621.53568513319,-2678.52559133247,-3761.33380912617,-113.979812383652,-120362.681891978,-153416.827487916,-163390.061072171,-316977.858278573,0,0,0,0,0,0,-683.878874388523,-683.878874388523,-683.878874388523,-1709.69718597084,0,-37898.2876223326,-51290.91557917,-51404.8953915238,-95743.0424143076,"2015","Boende_2015","N"
"Boende",2016,725367.526100999,4490348.68923238,17891924.0612729,69509733.7423393,151021028.821034,-14817.3756117597,-14817.3756117597,-15729.2141108923,-17438.9112968929,-17495.9012030922,-222203.644269973,-222317.624082357,-342566.326161951,-375620.471757889,-385593.705342144,-740.868780581979,-740.868780581979,-740.868780581979,-740.868780581979,-740.868780581979,-3818.32371533383,-3818.32371533383,-4502.20258972235,-4502.20258972235,-4502.20258972235,-90215.0215129852,-90215.0215129852,-128113.309135318,-141505.937092155,-141619.916904509,"2016","Boende_2016","N"
"Boende",2017,724911.606851405,4486929.29486044,17880184.1405959,69461292.32207,150851711.809717,-11739.9206770249,-26557.2962887846,-26557.2962887846,-27469.1347879171,-29178.8319739178,-169317.011317492,-391520.655587465,-391634.635399848,-511883.337479442,-544937.48307538,-455.919249594095,-1196.78803017607,-1196.78803017607,-1196.78803017607,-1196.78803017607,-3419.39437193889,-7237.71808727272,-7237.71808727272,-7921.59696166124,-7921.59696166124,-48441.420269236,-138656.441782221,-138656.441782221,-176554.729404554,-189947.357361391,"2017","Boende_2017","N"
"Boende",2018,720352.414355483,4473479.67699748,17846503.1060323,69314201.3741704,150561747.166976,-33681.0345635861,-45420.955240611,-60238.3308523707,-60238.3308523707,-61150.1693515033,-289964.642740637,-459281.654058129,-681485.298328102,-681599.278140485,-801847.980220079,-4559.19249592186,-5015.11174551595,-5755.98052609793,-5755.98052609793,-5755.98052609793,-13449.617862965,-16869.0122349039,-20687.3359502377,-20687.3359502377,-21371.2148246262,-147090.94789964,-195532.368168876,-285747.389681861,-285747.389681861,-323645.677304193,"2018","Boende_2018","N"
"Boende",2019,718186.797919919,4461739.75632048,17810941.4045641,69196403.2380571,150309680.811858,-35561.7014681958,-69242.7360317819,-80982.6567088068,-95800.0323205665,-95800.0323205665,-252066.355118096,-542030.997858733,-711348.009176224,-933551.653446198,-933665.633258581,-2165.61643556401,-6724.80893148587,-7180.72818107996,-7921.59696166194,-7921.59696166194,-11739.9206769969,-25189.5385399619,-28608.9329119008,-32427.2566272346,-32427.2566272346,-117798.136113346,-264889.084012985,-313330.504282221,-403545.525795206,-403545.525795206,"2019","Boende_2019","N"
"Boende",2020,718186.797919919,4461397.81688329,17809573.6468154,69181471.8826329,150254115.653314,-1367.75774873793,-36929.4592169337,-70610.4937805198,-82350.4144575447,-97167.7900693044,-55565.1585442722,-307631.513662368,-597596.156403005,-766913.167720497,-989116.81199047,0,-2165.61643556401,-6724.80893148587,-7180.72818107996,-7921.59696166194,-341.939437193796,-12081.8601141907,-25531.4779771557,-28950.8723490946,-32769.1960644284,-14931.355424121,-132729.491537467,-279820.439437106,-328261.859706342,-418476.881219327,"2020","Boende_2020","N"
"Boende",2021,715565.262234767,4452165.45207904,17797776.7362322,69137532.6649535,150139850.891385,-11796.9105831981,-13164.668331936,-48726.3698001318,-82407.4043637179,-94147.3250407428,-114264.761928767,-169829.920473039,-421896.275591135,-711860.918331772,-881177.929649264,-2621.53568515193,-2621.53568515193,-4787.15212071594,-9346.3446166378,-9802.26386623189,-9232.36480424367,-9574.30424143746,-21314.2249184344,-34763.8427813994,-38183.2371533383,-43939.2176794112,-58870.5731035322,-176668.709216878,-323759.657116517,-372201.077385753,"2021","Boende_2021","N"
"Boende",2022,715394.292516167,4444528.80464838,17776747.4608447,69088578.3355286,150010882.733656,-21029.2753874734,-32826.1859706715,-34193.9437194094,-69755.6451876052,-103436.679751191,-128968.157728642,-243232.919657409,-298798.078201681,-550864.433319777,-840829.076060414,-170.969718600041,-2792.50540375197,-2792.50540375197,-4958.12183931598,-9517.31433523784,-7636.647430663,-16869.0122349067,-17210.9516721005,-28950.8723490974,-42400.4902120624,-48954.3294249475,-92893.5471043587,-107824.90252848,-225623.038641825,-372713.986541465,"2022","Boende_2022","N"
"Booue",1992,122408.564196133,741888.218336754,3058162.56472125,12250648.7248341,26127029.0694946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","Booue_1992","N"
"Booue",1993,122408.564196133,741888.218336754,3058162.56472125,12250648.7248341,26126991.0780097,0,NA,NA,NA,NA,-37.9914848394692,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"1993","Booue_1993","N"
"Booue",1994,122408.564196133,741888.218336754,3058162.56472125,12250648.7248341,26126962.5843961,0,0,NA,NA,NA,-28.4936136268079,-66.4850984662771,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,"1994","Booue_1994","N"
