"Location","yrfac","buffer","year","forest_sum_ha","total","pct_buff"
"Mayibout2","1994","300",1994,26718945.9013745,28274526.24442,94.4982974087761
"Mayibout2","1994","50",1994,781693.796591409,785293.489781223,99.5416117366748
"Mayibout2","1995","100",1995,3120820.02111493,3141648.85268556,99.3370095593968
"Mayibout2","1995","20",1995,124840.01922672,125704.325507124,99.3124291650925
"Mayibout2","1995","200",1995,12395757.2012299,12566500.4320301,98.6412825772477
"Mayibout2","1995","300",1995,26729953.9341106,28274526.24442,94.5372300955378
"Mayibout2","1995","50",1995,781693.796591409,785293.489781223,99.5416117366748
"Mayibout2","1996","100",1996,3120820.02111493,3141648.85268556,99.3370095593968
"Mayibout2","1996","20",1996,124840.01922672,125704.325507124,99.3124291650925
"Mayibout2","1996","200",1996,12395757.2012299,12566500.4320301,98.6412825772477
"Mayibout2","1996","300",1996,26732632.3337926,28274526.24442,94.5467029321785
"Mayibout2","1996","50",1996,781693.796591409,785293.489781223,99.5416117366748
"Mayibout2","1997","100",1997,3120820.02111493,3141648.85268556,99.3370095593968
"Mayibout2","1997","20",1997,124840.01922672,125704.325507124,99.3124291650925
"Mayibout2","1997","200",1997,12395377.2863813,12566500.4320301,98.6382593421741
"Mayibout2","1997","300",1997,26726629.6791859,28274526.24442,94.5254730287847
"Mayibout2","1997","50",1997,781693.796591409,785293.489781223,99.5416117366748
"Mayibout2","1998","100",1998,3120820.02111493,3141648.85268556,99.3370095593968
"Mayibout2","1998","20",1998,124840.01922672,125704.325507124,99.3124291650925
"Mayibout2","1998","200",1998,12395130.3417298,12566500.4320301,98.6362942393769
"Mayibout2","1998","300",1998,26698952.8824706,28274526.24442,94.4275870501621
"Mayibout2","1998","50",1998,781693.796591409,785293.489781223,99.5416117366748
"Mayibout2","1999","100",1999,3120278.64245578,3141648.85268556,99.3197772497231
"Mayibout2","1999","20",1999,124726.044772161,125704.325507124,99.221760483566
"Mayibout2","1999","200",1999,12388234.8872289,12566500.4320301,98.5814225227988
"Mayibout2","1999","300",1999,26631869.4180915,28274526.24442,94.1903294430877
"Mayibout2","1999","50",1999,781579.82213685,785293.489781224,99.5270981241155
"Mayibout2","2000","100",2000,3118179.61291766,3141648.85268556,99.252964259585
"Mayibout2","2000","20",2000,124593.074575175,125704.325507124,99.1159803551186
"Mayibout2","2000","200",2000,12376618.9907352,12566500.4320301,98.4889871104372
"Mayibout2","2000","300",2000,26574863.1950697,28274526.24442,93.9887125440848
"Mayibout2","2000","50",2000,781446.851939864,785293.489781224,99.5101655761299
"Mayibout2","2001","100",2001,3117638.23425851,3141648.85268556,99.2357319499114
"Mayibout2","2001","20",2001,124336.632052418,125704.325507124,98.9119758216845
"Mayibout2","2001","200",2001,12374225.5271894,12566500.4320301,98.4699407294764
"Mayibout2","2001","300",2001,26568803.5532356,28274526.24442,93.9672810909749
"Mayibout2","2001","50",2001,781190.409417107,785293.489781223,99.477509947872
"Mayibout2","2002","100",2002,3117628.7363873,3141648.85268556,99.2354296286891
"Mayibout2","2002","20",2002,124336.632052418,125704.325507124,98.9119758216845
"Mayibout2","2002","200",2002,12376058.6163335,12566500.4320301,98.4845278387039
"Mayibout2","2002","300",2002,26566486.0726597,28274526.24442,93.9590847358674
"Mayibout2","2002","50",2002,781190.409417107,785293.489781223,99.477509947872
"Mayibout2","2003","100",2003,3117600.24277365,3141648.85268556,99.2345226650218
"Mayibout2","2003","20",2003,124327.134181205,125704.325507124,98.9044200982241
"Mayibout2","2003","200",2003,12376324.5567275,12566500.4320301,98.4866441032552
"Mayibout2","2003","300",2003,26568452.1320008,28274526.24442,93.9660382010612
"Mayibout2","2003","50",2003,781180.911545894,785293.489781223,99.4763004801587
"Mayibout2","2004","100",2004,3117600.24277365,3141648.85268556,99.2345226650218
"Mayibout2","2004","20",2004,124327.134181205,125704.325507124,98.9044200982241
"Mayibout2","2004","200",2004,12373285.2379393,12566500.4320301,98.46245822267
"Mayibout2","2004","300",2004,26554499.7591886,28274526.24442,93.9166921123183
"Mayibout2","2004","50",2004,781180.911545894,785293.489781223,99.4763004801587
"Mayibout2","2005","100",2005,3117704.719357,3141648.85268555,99.2378481984679
"Mayibout2","2005","20",2005,124327.134181205,125704.325507124,98.9044200982241
"Mayibout2","2005","200",2005,12373437.2038787,12566500.4320301,98.4636675166992
"Mayibout2","2005","300",2005,26554138.8400824,28274526.24442,93.915415630785
"Mayibout2","2005","50",2005,781180.911545894,785293.489781223,99.4763004801587
"Mayibout2","2006","100",2006,3117961.16187976,3141648.85268556,99.246010871471
"Mayibout2","2006","20",2006,124327.134181205,125704.325507124,98.9044200982241
"Mayibout2","2006","200",2006,12374263.5186742,12566500.4320301,98.4702430529832
"Mayibout2","2006","300",2006,26556978.7035752,28274526.24442,93.9254595249539
"Mayibout2","2006","50",2006,781180.911545894,785293.489781223,99.4763004801587
"Mayibout2","2007","100",2007,3117999.15336461,3141648.85268556,99.2472201563604
"Mayibout2","2007","20",2007,124327.134181205,125704.325507124,98.9044200982241
"Mayibout2","2007","200",2007,12373655.6549166,12566500.4320301,98.4654058768662
"Mayibout2","2007","300",2007,26557947.4864389,28274526.24442,93.928885870122
"Mayibout2","2007","50",2007,781180.911545894,785293.489781223,99.4763004801587
"Mayibout2","2008","100",2008,3118008.65123582,3141648.85268556,99.2475224775828
"Mayibout2","2008","20",2008,124327.134181205,125704.325507124,98.9044200982241
"Mayibout2","2008","200",2008,12369866.0043025,12566500.4320301,98.4352491070115
"Mayibout2","2008","300",2008,26550121.2405592,28274526.24442,93.9012063758236
"Mayibout2","2008","50",2008,781180.911545894,785293.489781223,99.4763004801587
"Mayibout2","2009","100",2009,3117885.17891004,3141648.85268556,99.2435923016921
"Mayibout2","2009","20",2009,124232.155469073,125704.325507124,98.8288628636192
"Mayibout2","2009","200",2009,12367415.5535295,12566500.4320301,98.41574924079
"Mayibout2","2009","300",2009,26548022.2110211,28274526.24442,93.8937826279595
"Mayibout2","2009","50",2009,781085.932833762,785293.489781223,99.4642058030262
"Mayibout2","2010","100",2010,3117885.17891004,3141648.85268556,99.2435923016921
"Mayibout2","2010","20",2010,124232.155469073,125704.325507124,98.8288628636192
"Mayibout2","2010","200",2010,12366142.8387869,12566500.4320301,98.4056214032948
"Mayibout2","2010","300",2010,26540708.8501869,28274526.24442,93.867917081103
"Mayibout2","2010","50",2010,781085.932833762,785293.489781223,99.4642058030262
"Mayibout2","2011","100",2011,3117790.20019791,3141648.85268555,99.2405690894689
"Mayibout2","2011","20",2011,124165.67037058,125704.325507124,98.775972799395
"Mayibout2","2011","200",2011,12364062.8049912,12566500.4320301,98.3890691912691
"Mayibout2","2011","300",2011,26530831.0641252,28274526.24442,93.8329817970373
"Mayibout2","2011","50",2011,781019.447735269,785293.489781223,99.4557395290333
"Mayibout2","2012","100",2012,3117790.20019791,3141648.85268555,99.2405690894689
"Mayibout2","2012","20",2012,124165.67037058,125704.325507124,98.775972799395
"Mayibout2","2012","200",2012,12363027.537029,12566500.4320301,98.3808308756951
"Mayibout2","2012","300",2012,26519072.6995632,28274526.24442,93.7913953723513
"Mayibout2","2012","50",2012,781019.447735269,785293.489781223,99.4557395290333
"Mayibout2","2013","100",2013,3117723.71509942,3141648.85268556,99.2384528409123
"Mayibout2","2013","20",2013,124165.67037058,125704.325507124,98.775972799395
"Mayibout2","2013","200",2013,12361802.3116425,12566500.4320301,98.3710809425843
"Mayibout2","2013","300",2013,26517277.6019038,28274526.24442,93.7850465563045
"Mayibout2","2013","50",2013,781019.447735269,785293.489781223,99.4557395290333
"Mayibout2","2014","100",2014,3118008.65123582,3141648.85268556,99.2475224775827
"Mayibout2","2014","20",2014,124165.67037058,125704.325507124,98.775972799395
"Mayibout2","2014","200",2014,12360216.1671499,12566500.4320301,98.3584589361537
"Mayibout2","2014","300",2014,26516935.6785402,28274526.24442,93.7838372580099
"Mayibout2","2014","50",2014,781019.447735269,785293.489781223,99.4557395290333
"Mayibout2","2015","100",2015,3118008.65123582,3141648.85268556,99.2475224775827
"Mayibout2","2015","20",2015,124165.67037058,125704.325507124,98.775972799395
"Mayibout2","2015","200",2015,12360216.1671499,12566500.4320301,98.3584589361537
"Mayibout2","2015","300",2015,26516926.180669,28274526.24442,93.7838036663907
"Mayibout2","2015","50",2015,781019.447735269,785293.489781223,99.4557395290333
"Mayibout2","2016","100",2016,3118075.13633431,3141648.85268556,99.2496387261392
"Mayibout2","2016","20",2016,124165.67037058,125704.325507124,98.775972799395
"Mayibout2","2016","200",2016,12364148.2858322,12566500.4320301,98.3897494191611
"Mayibout2","2016","300",2016,26526870.4518293,28274526.24442,93.8189740917918
"Mayibout2","2016","50",2016,781019.447735269,785293.489781223,99.4557395290333
"Mayibout2","2017","100",2017,3117429.28109181,3141648.85268556,99.2290808830197
"Mayibout2","2017","20",2017,123548.30874172,125704.325507124,98.2848507744612
"Mayibout2","2017","200",2017,12364699.1623626,12566500.4320301,98.3941331100172
"Mayibout2","2017","300",2017,26532407.7107465,28274526.24442,93.8385580058401
"Mayibout2","2017","50",2017,780402.086106409,785293.489781224,99.3771241276713
"Mayibout2","2018","100",2018,3113915.06874292,3141648.85268556,99.1172220307521
"Mayibout2","2018","20",2018,123500.819385654,125704.325507124,98.2470721571587
"Mayibout2","2018","200",2018,12359712.7799756,12566500.4320301,98.3544531496816
"Mayibout2","2018","300",2018,26540471.4034066,28274526.24442,93.8670772906208
"Mayibout2","2018","50",2018,780231.124424571,785293.489781223,99.3553537088328
"Mayibout2","2019","100",2019,3113269.21350041,3141648.85268555,99.0966641876327
"Mayibout2","2019","20",2019,123215.883249257,125704.325507124,98.020400453343
"Mayibout2","2019","200",2019,12343195.9819358,12566500.4320301,98.2230180048763
"Mayibout2","2019","300",2019,26528675.0473597,28274526.24442,93.8253564994574
"Mayibout2","2019","50",2019,779936.690416961,785293.489781223,99.3178602097218
"Mayibout2","2020","100",2020,3113259.71562921,3141648.85268556,99.0963618664102
"Mayibout2","2020","20",2020,123111.406665911,125704.325507124,97.9372874952774
"Mayibout2","2020","200",2020,12339586.7908748,12566500.4320301,98.1942972716818
"Mayibout2","2020","300",2020,26532844.6128224,28274526.24442,93.8401032203277
"Mayibout2","2020","50",2020,779832.213833615,785293.489781223,99.3045560648759
"Mayibout2","2021","100",2021,3112632.85612913,3141648.85268555,99.0764086657356
"Mayibout2","2021","20",2021,123111.406665911,125704.325507124,97.9372874952774
"Mayibout2","2021","200",2021,12331295.1493056,12566500.4320301,98.1283151662098
"Mayibout2","2021","300",2021,26499744.5316443,28274526.24442,93.7230364270879
"Mayibout2","2021","50",2021,779832.213833615,785293.489781223,99.3045560648759
"Mayibout2","2022","100",2022,3112290.93276545,3141648.85268556,99.0655251017309
"Mayibout2","2022","20",2022,123111.406665911,125704.325507124,97.9372874952774
"Mayibout2","2022","200",2022,12322186.6908121,12566500.4320301,98.0558331053308
"Mayibout2","2022","300",2022,26466976.8759586,28274526.24442,93.6071453405231
"Mayibout2","2022","50",2022,779832.213833615,785293.489781223,99.3045560648759
"Mbandaka","1992","100",1992,2732912.95850272,6283137.15844083,43.4959939531368
"Mbandaka","1992","20",1992,86387.199479999,754318.398450093,11.4523521708472
"Mbandaka","1992","200",1992,11359190.1103158,75398785.699414,15.0654814993978
"Mbandaka","1992","200",1992,11359190.1103158,75398785.6994138,15.0654814993979
"Mbandaka","1992","300",1992,25143804.1402376,169644931.237527,14.8214296512241
"Mbandaka","1992","50",1992,679139.2138559,4711925.44453413,14.4131994839542
"Mbandaka","1993","100",1993,2732903.46018502,6283137.15844083,43.4958427815571
"Mbandaka","1993","20",1993,86387.199479999,754318.398450093,11.4523521708472
"Mbandaka","1993","200",1993,11359161.6153627,75398785.6994139,15.0654437070742
"Mbandaka","1993","200",1993,11359161.6153627,75398785.699414,15.0654437070742
"Mbandaka","1993","300",1993,25143766.1469668,169644931.237527,14.8214072554646
"Mbandaka","1993","50",1993,679139.2138559,4711925.44453413,14.4131994839542
"Mbandaka","1994","100",1994,2732903.46018502,6283137.15844083,43.4958427815571
"Mbandaka","1994","20",1994,86387.199479999,754318.398450093,11.4523521708472
"Mbandaka","1994","200",1994,11359161.6153627,75398785.699414,15.0654437070742
"Mbandaka","1994","200",1994,11359161.6153627,75398785.6994139,15.0654437070742
"Mbandaka","1994","300",1994,25143766.1469668,169644931.237527,14.8214072554646
"Mbandaka","1994","50",1994,679139.2138559,4711925.44453413,14.4131994839542
"Mbandaka","1995","100",1995,2732998.44336202,6283137.15844084,43.4973544973545
"Mbandaka","1995","20",1995,85864.7920065081,754318.398450093,11.3830966052181
"Mbandaka","1995","200",1995,11366503.8149447,75398785.699414,15.0751815291278
"Mbandaka","1995","200",1995,11366503.8149447,75398785.6994139,15.0751815291278
"Mbandaka","1995","300",1995,25168157.82682,169644931.237527,14.8357853330619
"Mbandaka","1995","50",1995,678246.371992116,4711925.44453413,14.3942509272698
"Mbandaka","1996","100",1996,2729731.02207327,6283137.15844082,43.4453514739229
"Mbandaka","1996","20",1996,84658.505658629,754318.398450093,11.22317920822
"Mbandaka","1996","200",1996,11362865.9592657,75398785.6994139,15.0703567091452
"Mbandaka","1996","200",1996,11362865.9592657,75398785.699414,15.0703567091452
"Mbandaka","1996","300",1996,25175329.0566834,169644931.237527,14.840012532667
"Mbandaka","1996","50",1996,676422.694993747,4711925.44453413,14.3555474923399
"Mbandaka","1997","100",1997,2733919.7801789,6283137.15844082,43.5120181405896
"Mbandaka","1997","20",1997,84440.0443515328,754318.398450093,11.194217789866
"Mbandaka","1997","200",1997,11368118.5289537,75398785.699414,15.0773230941331
"Mbandaka","1997","300",1997,25190953.7892995,169644931.237527,14.8492227887603
"Mbandaka","1997","50",1997,676356.206769848,4711925.44453413,14.3541364296081
"Mbandaka","1998","100",1998,2732248.07626373,6283137.15844084,43.4854119425548
"Mbandaka","1998","20",1998,84278.5729506357,754318.398450094,11.1728115241261
"Mbandaka","1998","200",1998,11361507.6998346,75398785.6994139,15.0685552750525
"Mbandaka","1998","200",1998,11361507.6998346,75398785.699414,15.0685552750525
"Mbandaka","1998","300",1998,25169250.1333555,169644931.237527,14.8364292111475
"Mbandaka","1998","50",1998,675957.277426455,4711925.44453413,14.3456700532172
"Mbandaka","1999","100",1999,2728572.22731389,6283137.15844083,43.4269085411943
"Mbandaka","1999","20",1999,84221.5830444366,754318.398450093,11.165256371512
"Mbandaka","1999","200",1999,11349197.8800956,75398785.6994139,15.0522289912473
"Mbandaka","1999","200",1999,11349197.8800956,75398785.699414,15.0522289912473
"Mbandaka","1999","300",1999,25152628.0773808,169644931.237527,14.8266310663674
"Mbandaka","1999","50",1999,675415.873317565,4711925.44453414,14.3341799709724
"Mbandaka","2000","100",2000,2723006.21314178,6283137.15844081,43.3383219954649
"Mbandaka","2000","20",2000,83965.128466541,754318.398450092,11.1312581847487
"Mbandaka","2000","200",2000,11333896.0902812,75398785.699414,15.0319345134616
"Mbandaka","2000","300",2000,25170465.9180211,169644931.237527,14.8371458754514
"Mbandaka","2000","50",2000,674000.623980289,4711925.44453414,14.3041444928237
"Mbandaka","2001","100",2001,2724108.01799497,6283137.15844083,43.355857898715
"Mbandaka","2001","20",2001,83936.6335134416,754318.398450093,11.1274806084416
"Mbandaka","2001","200",2001,11339566.585948,75398785.699414,15.0394551858626
"Mbandaka","2001","300",2001,25219068.8096911,169644931.237527,14.8657956507883
"Mbandaka","2001","50",2001,673772.664355493,4711925.44453413,14.2993065634575
"Mbandaka","2002","100",2002,2724791.89686935,6283137.15844082,43.3667422524565
"Mbandaka","2002","20",2002,83936.6335134416,754318.398450093,11.1274806084416
"Mbandaka","2002","200",2002,11339652.0708073,75398785.699414,15.0395685628335
"Mbandaka","2002","300",2002,25223191.0795728,169644931.237527,14.8682255906937
"Mbandaka","2002","50",2002,673772.664355493,4711925.44453413,14.2993065634575
"Mbandaka","2003","100",2003,2725057.84976495,6283137.15844083,43.3709750566893
"Mbandaka","2003","20",2003,84345.0611745344,754318.398450092,11.1816258688426
"Mbandaka","2003","200",2003,11340402.4379056,75398785.699414,15.0405637606889
"Mbandaka","2003","300",2003,25228016.2249644,169644931.237527,14.8710698521499
"Mbandaka","2003","50",2003,674181.092016586,4711925.44453413,14.3079745202387
"Mbandaka","2004","100",2004,2721866.41501781,6283137.15844083,43.3201814058957
"Mbandaka","2004","20",2004,84221.5830444366,754318.398450093,11.165256371512
"Mbandaka","2004","200",2004,11330277.2312375,75398785.6994139,15.0271348883615
"Mbandaka","2004","300",2004,25224131.4130252,169644931.237528,14.8687798857413
"Mbandaka","2004","50",2004,673383.2333298,4711925.44453414,14.2910417674568
"Mbandaka","2005","100",2005,2721154.04119032,6283137.15844082,43.308843537415
"Mbandaka","2005","20",2005,83917.6368780419,754318.398450094,11.1249622242369
"Mbandaka","2005","200",2005,11328444.0559215,75398785.6994139,15.0247035822084
"Mbandaka","2005","300",2005,25219629.2104354,169644931.237527,14.8661259882409
"Mbandaka","2005","50",2005,673069.788845706,4711925.44453413,14.2843896145783
"Mbandaka","2006","100",2006,2720536.65053983,6283137.15844082,43.2990173847317
"Mbandaka","2006","20",2006,83623.1890293471,754318.398450095,11.0859272690642
"Mbandaka","2006","200",2006,11326924.3250895,75398785.6994138,15.0226879916152
"Mbandaka","2006","300",2006,25212173.031041,169644931.237527,14.8617308204395
"Mbandaka","2006","50",2006,672756.344361611,4711925.44453413,14.2777374616997
"Mbandaka","2007","100",2007,2720755.11184693,6283137.15844083,43.3024943310657
"Mbandaka","2007","20",2007,83651.6839824465,754318.398450094,11.0897048453712
"Mbandaka","2007","200",2007,11329032.9516189,75398785.699414,15.0254846235632
"Mbandaka","2007","300",2007,25214775.5700908,169644931.237527,14.8632649299651
"Mbandaka","2007","50",2007,672765.84267931,4711925.44453412,14.27793904209
"Mbandaka","2008","100",2008,2719681.80194684,6283137.15844083,43.2854119425548
"Mbandaka","2008","20",2008,83414.2260399507,754318.398450094,11.0582250428125
"Mbandaka","2008","200",2008,11326924.3250895,75398785.6994138,15.0226879916152
"Mbandaka","2008","300",2008,25203254.1107208,169644931.237527,14.8564734158975
"Mbandaka","2008","50",2008,672509.388101415,4711925.44453413,14.272496371553
"Mbandaka","2009","100",2009,2717601.67037058,6283137.15844082,43.252305366591
"Mbandaka","2009","20",2009,83338.239498352,754318.398450094,11.0481515059938
"Mbandaka","2009","200",2009,11324321.7860397,75398785.699414,15.0192362927242
"Mbandaka","2009","300",2009,25197032.7126275,169644931.237527,14.8528061102798
"Mbandaka","2009","50",2009,672309.923429718,4711925.44453413,14.2682631833575
"Mbandaka","2010","100",2010,2715844.48159611,6283137.15844082,43.2243386243387
"Mbandaka","2010","20",2010,83233.7580036538,754318.398450093,11.0343003928679
"Mbandaka","2010","200",2010,11317615.9737436,75398785.6994139,15.0103424992316
"Mbandaka","2010","300",2010,25173058.9587531,169644931.237527,14.8386743860371
"Mbandaka","2010","50",2010,672072.465487223,4711925.44453413,14.263223673601
"Mbandaka","2011","100",2011,2711066.8277931,6283137.15844083,43.1482993197279
"Mbandaka","2011","20",2011,82929.8118372591,754318.398450093,10.9940062455928
"Mbandaka","2011","200",2011,11308279.1274447,75398785.6994139,14.9979592145243
"Mbandaka","2011","300",2011,25137810.701769,169644931.237527,14.8178967201634
"Mbandaka","2011","50",2011,671578.552966831,4711925.44453413,14.2527414933075
"Mbandaka","2012","100",2012,2710952.8479807,6283137.15844084,43.146485260771
"Mbandaka","2012","20",2012,82929.8118372591,754318.398450093,10.9940062455928
"Mbandaka","2012","200",2012,11303273.5140169,75398785.6994138,14.9913203630079
"Mbandaka","2012","300",2012,25102666.9262796,169644931.237527,14.7971806426284
"Mbandaka","2012","50",2012,671597.54960223,4711925.44453413,14.253144654088
"Mbandaka","2013","100",2013,2709984.01957532,6283137.15844083,43.1310657596372
"Mbandaka","2013","20",2013,82549.8791292657,754318.398450094,10.9436385614989
"Mbandaka","2013","200",2013,11298790.3080626,75398785.6994139,14.9853743707578
"Mbandaka","2013","300",2013,25090338.1099053,169644931.237527,14.7899132186715
"Mbandaka","2013","50",2013,671151.128670339,4711925.44453412,14.2436703757459
"Mbandaka","2014","100",2014,2704484.49362711,6283137.15844084,43.043537414966
"Mbandaka","2014","20",2014,81286.6028751876,754318.398450094,10.7761660118868
"Mbandaka","2014","20",2014,81286.6028751876,754318.398450093,10.7761660118868
"Mbandaka","2014","200",2014,11281436.881625,75398785.699414,14.9623588456712
"Mbandaka","2014","300",2014,25056229.6510452,169644931.237527,14.7698074255829
"Mbandaka","2014","50",2014,669754.875968463,4711925.44453413,14.2140380583777
"Mbandaka","2015","100",2015,2704474.99530941,6283137.15844084,43.0433862433862
"Mbandaka","2015","20",2015,81277.1045574877,754318.398450093,10.7749068197844
"Mbandaka","2015","20",2015,81277.1045574877,754318.398450094,10.7749068197844
"Mbandaka","2015","200",2015,11281417.8849896,75398785.699414,14.9623336507888
"Mbandaka","2015","300",2015,25056201.1560921,169644931.237527,14.7697906287632
"Mbandaka","2015","50",2015,669745.377650764,4711925.44453413,14.2138364779874
"Mbandaka","2016","100",2016,2696866.84283184,6283137.15844083,42.9222978080121
"Mbandaka","2016","20",2016,81030.148297292,754318.398450093,10.7421678251234
"Mbandaka","2016","20",2016,81030.148297292,754318.398450094,10.7421678251234
"Mbandaka","2016","200",2016,11249209.0896694,75398785.699414,14.9196157276534
"Mbandaka","2016","300",2016,25006249.5033086,169644931.237527,14.7403458039641
"Mbandaka","2016","50",2016,668890.529057778,4711925.44453413,14.1956942428641
"Mbandaka","2017","100",2017,2692773.06790321,6283137.15844084,42.8571428571428
"Mbandaka","2017","20",2017,81001.6533441925,754318.398450093,10.7383902488164
"Mbandaka","2017","20",2017,81001.6533441925,754318.398450094,10.7383902488163
"Mbandaka","2017","200",2017,11238665.9570226,75398785.6994139,14.9056325679128
"Mbandaka","2017","300",2017,24981696.3520545,169644931.237527,14.7258725443889
"Mbandaka","2017","50",2017,668681.566068382,4711925.44453413,14.1912594742783
"Mbandaka","2018","100",2018,2686133.74383103,6283137.15844083,42.7514739229025
"Mbandaka","2018","20",2018,81277.1045574878,754318.398450094,10.7749068197844
"Mbandaka","2018","20",2018,81277.1045574878,754318.398450093,10.7749068197844
"Mbandaka","2018","200",2018,11217864.64126,75398785.6994139,14.8780441716679
"Mbandaka","2018","300",2018,24945251.3070402,169644931.237527,14.7043894120911
"Mbandaka","2018","50",2018,668482.101396685,4711925.44453413,14.1870262860829
"Mbandaka","2019","100",2019,2681546.05638201,6283137.15844084,42.6784580498866
"Mbandaka","2019","20",2019,81248.6096043883,754318.398450094,10.7711292434774
"Mbandaka","2019","20",2019,81248.6096043883,754318.398450093,10.7711292434774
"Mbandaka","2019","200",2019,11203940.107512,75398785.6994138,14.8595763228573
"Mbandaka","2019","300",2019,24916518.8959982,169644931.237527,14.6874526189713
"Mbandaka","2019","50",2019,668225.646818789,4711925.44453412,14.1815836155459
"Mbandaka","2019","50",2019,668225.646818789,4711925.44453413,14.1815836155459
"Mbandaka","2020","100",2020,2681099.63545012,6283137.15844083,42.6713529856387
"Mbandaka","2020","20",2020,81220.1146512888,754318.398450093,10.7673516671704
"Mbandaka","2020","20",2020,81220.1146512888,754318.398450094,10.7673516671703
"Mbandaka","2020","200",2020,11202515.3598571,75398785.6994138,14.8576867066762
"Mbandaka","2020","300",2020,24912187.6631271,169644931.237527,14.6848995023886
"Mbandaka","2020","50",2020,668187.65354799,4711925.44453413,14.1807772939848
"Mbandaka","2021","100",2021,2675353.15324172,6283137.15844084,42.5798941798942
"Mbandaka","2021","20",2021,81239.1112866885,754318.398450094,10.769870051375
"Mbandaka","2021","20",2021,81239.1112866885,754318.398450093,10.769870051375
"Mbandaka","2021","200",2021,11181267.6231625,75398785.699414,14.8295062306944
"Mbandaka","2021","300",2021,24869283.762077,169644931.237527,14.6596090909763
"Mbandaka","2021","50",2021,666373.474867322,4711925.44453413,14.1422754394453
"Mbandaka","2022","100",2022,2665227.94657369,6283137.15844082,42.4187452758881
"Mbandaka","2022","20",2022,80935.1651202937,754318.398450093,10.7295759040999
"Mbandaka","2022","200",2022,11167058.1398836,75398785.6994139,14.8106604586476
"Mbandaka","2022","300",2022,24839098.1084269,169644931.237527,14.6418156600557
"Mbandaka","2022","50",2022,663761.437499867,4711925.44453413,14.0868408321239
"Mbandza","1992","100",1992,2990167.30470572,3141525.38035978,95.1820196456052
"Mbandza","1992","20",1992,120271.543173155,125685.329764697,95.6925867150304
"Mbandza","1992","200",1992,11216074.1071903,12566462.4405452,89.2540296066307
"Mbandza","1992","300",1992,24824889.9219029,28273842.3976926,87.8016138476065
"Mbandza","1992","50",1992,736246.482836094,785359.974879716,93.7463719040248
"Mbandza","1993","100",1993,2990167.30470572,3141525.38035978,95.1820196456052
"Mbandza","1993","20",1993,120271.543173155,125685.329764697,95.6925867150304
"Mbandza","1993","200",1993,11216074.1071903,12566462.4405452,89.2540296066307
"Mbandza","1993","300",1993,24824880.4240317,28273842.3976926,87.8015802551747
"Mbandza","1993","50",1993,736246.482836094,785359.974879716,93.7463719040248
"Mbandza","1994","100",1994,2990167.30470572,3141525.38035978,95.1820196456052
"Mbandza","1994","20",1994,120271.543173155,125685.329764697,95.6925867150304
"Mbandza","1994","200",1994,11216074.1071903,12566462.4405452,89.2540296066307
"Mbandza","1994","300",1994,24824880.4240317,28273842.3976926,87.8015802551747
"Mbandza","1994","50",1994,736246.482836094,785359.974879716,93.7463719040248
"Mbandza","1995","100",1995,2991553.99390285,3141525.38035978,95.226160278872
"Mbandza","1995","20",1995,120186.062332236,125685.329764697,95.6245749263204
"Mbandza","1995","200",1995,11230035.9778738,12566462.4405452,89.3651338314636
"Mbandza","1995","300",1995,24841425.7156852,28273842.3976926,87.8600982713
"Mbandza","1995","50",1995,736512.423230064,785359.974879716,93.7802341331269
"Mbandza","1996","100",1996,2991905.41513774,3141525.38035978,95.2373466037412
"Mbandza","1996","20",1996,120186.062332236,125685.329764697,95.6245749263204
"Mbandza","1996","200",1996,11240037.2362614,12566462.4405452,89.4447207353744
"Mbandza","1996","300",1996,24854076.8801412,28273842.3976926,87.9048433904037
"Mbandza","1996","50",1996,736683.384911903,785359.974879716,93.8020027089784
"Mbandza","1997","100",1997,2991553.99390285,3141525.38035978,95.2261602788721
"Mbandza","1997","20",1997,120148.070847383,125685.329764697,95.5943474646715
"Mbandza","1997","200",1997,11241461.9169433,12566462.4405452,89.456057901173
"Mbandza","1997","300",1997,24858369.9179295,28273842.3976926,87.9200271695587
"Mbandza","1997","50",1997,736559.91258613,785359.974879716,93.7862809597523
"Mbandza","1998","100",1998,2986662.59022803,3141525.38035978,95.0704587300196
"Mbandza","1998","20",1998,120148.070847383,125685.329764697,95.5943474646715
"Mbandza","1998","200",1998,11221022.4980925,12566462.4405452,89.293407362507
"Mbandza","1998","300",1998,24818573.8375461,28273842.3976926,87.7792748804865
"Mbandza","1998","50",1998,736047.027540616,785359.974879716,93.7209752321981
"Mbandza","1999","100",1999,2977345.17856786,3141525.38035978,94.7738699544385
"Mbandza","1999","20",1999,120034.096392825,125685.329764697,95.5036650797254
"Mbandza","1999","200",1999,11190249.3953615,12566462.4405452,89.0485245812428
"Mbandza","1999","300",1999,24797089.6528618,28273842.3976926,87.7032887998466
"Mbandza","1999","50",1999,732665.785388706,785359.974879716,93.2904411764706
"Mbandza","2000","100",2000,2966793.04364995,3141525.38035978,94.4379778752634
"Mbandza","2000","20",2000,118770.879521465,125685.329764697,94.4986019798991
"Mbandza","2000","200",2000,11172383.8996095,12566462.4405452,88.9063565221204
"Mbandza","2000","300",2000,24828366.142767,28273842.3976926,87.8139086776306
"Mbandza","2000","50",2000,729294.041108008,785359.974879716,92.8611164860681
"Mbandza","2001","100",2001,2961569.21448268,3141525.38035978,94.271694667751
